customer_id,first_name,last_name,country,age,gender,income_level,Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
7767,Colleen,Stafford,Jordan,63,Female,88343,38,19,28,7.405367400730974,-93.73542204653563,-1006.3085868171927,-20946.346602574264,-1863.3287489533998,-1777.9056974378161,-5007.600937964773,-37306.916543472864,1
6510,Mark,Pearson,Bahrain,79,Female,49375,11,31,7,-74.22380766945332,-17.999896576628313,-542.644662825079,-5563.0651146534265,-2880.2093973681667,-2559.3323180452053,-4689.0509090038395,-44929.397436424406,0
8994,Donald,Peterson,Peru,66,Female,74183,7,11,12,-46.52407488237289,-22.617143148553023,-438.32858600269265,-3355.85105616686,-3182.8710936366488,-2808.7794511315815,-4598.990012548398,-46617.430557975225,0
6138,Karen,Foster,Jordan,68,Male,41183,44,38,17,-72.16489503528143,-80.92011214304016,-169.71459662924053,-6492.045161704275,-3969.5759753649327,-3575.757216137249,-4374.589381638725,-44263.50590998958,1
5112,Nicole,Cooper,Romania,34,Female,147883,31,2,8,-166.75228985419216,-443.9341929718103,-10407.35423095446,-198508.46023142932,-112623.31034201352,-101547.06966598383,-143076.21752168666,-473786.7623012793,1
4697,Aaron,Cantrell,Burkina Faso,19,Female,43699,63,1,20,-122.02642368466991,-246.83918440584213,-2519.6720391077192,-29630.061222404176,-2967.2646398303705,-2944.5804578494167,-4655.297869991511,-36203.31632298241,1
5092,Michael,Smith,Kenya,26,Female,23445,72,7,1,-184.74067903277134,-497.7691140005607,-13888.640704314756,-340479.920939985,-225387.0564349944,-195260.97502034777,-624279.0352861813,-1517255.1280249185,1
4791,Denise,Morgan,China,49,Male,128105,35,20,19,18.29704550906545,-133.42193106975915,-1437.8590166248125,-28216.659239075918,-1535.989618335785,-1530.5311740064656,-5115.661938892954,-36225.66873037454,1
6510,Mark,Pearson,Bahrain,79,Female,49375,5,15,15,-7.824491315060218,-60.28309743464389,-693.9822460245612,-13027.985144412914,-2447.578371470777,-2245.583507797675,-4820.735833429775,-40325.63503639793,0
9594,Lori,Cook,Ethiopia,55,Female,45782,68,31,4,-104.55755306388897,-71.14403858426792,-682.9570993399464,-17564.10690390884,-2427.8078509360744,-2266.5763522367347,-4825.780128890387,-38361.46012798893,0
1403,Kenneth,Campos,Kenya,79,Female,24104,61,29,28,-7.185013784466719,-65.36398007320808,-687.726523729666,-13355.287901020105,-2457.1516621295095,-2257.433134646033,-4817.620767765387,-40162.822412115696,0
9002,Stephanie,Jones,Netherlands Antilles,67,Male,115914,65,3,3,-204.56149776125577,-693.5529591266668,-27200.941294876953,-1177324.2811949628,-1164177.667542106,-868121.6562107997,-16788818.722958606,-20210165.672132585,1
9106,Jennifer,Ritter,Bouvet Island (Bouvetoya),32,Female,45409,50,21,31,-4.50568891514142,-53.583735535855595,-801.2728945636225,-14416.207410779776,-2227.3623668269374,-2057.5779200627353,-4890.4962315910525,-39657.63312775806,0
8693,Jacob,Walsh,Azerbaijan,34,Male,89200,17,28,28,-2.7526116468855335,-72.94741989292407,-766.4718280207398,-15425.194750779467,-2281.249827683277,-2115.441911204325,-4872.91818424192,-39209.137715069795,1
3886,Tyler,Mayer,Burkina Faso,68,Male,146366,60,15,25,3.4429605138643993,-93.77151495702064,-894.9702366087186,-18672.84268386353,-2034.4657170657233,-1916.8251191734055,-4951.863461752233,-37977.18649616925,0
3886,Tyler,Mayer,Burkina Faso,68,Male,146366,47,21,32,-10.504584266185038,-37.48133434729483,-767.3970181497396,-11586.362189453263,-2318.693585783613,-2113.8180573578934,-4862.102591567673,-41081.79177395225,1
3713,Paul,Davis,Malta,74,Female,129177,68,37,28,-66.43114303760754,-65.7089218978511,-174.86722550089195,-5381.4022557676535,-3966.9224530769634,-3559.3419311928005,-4375.520248547255,-45062.67427511452,0
3339,Melissa,Brown,Cyprus,77,Female,146556,44,30,16,-10.928203692682203,-61.27465114958744,-623.7139310645032,-11782.52118938436,-2612.39780212214,-2384.215255954435,-4769.45699153874,-40975.156634882405,1
1276,David,Chang,Saint Martin,20,Female,71607,53,14,38,-79.36074274920173,-13.284554829816525,-639.241568288905,-6666.2861182676525,-2639.7489049575415,-2352.4481618971186,-4762.615502303248,-44141.585570239404,1
2400,James,Washington,Central African Republic,23,Female,137303,27,35,1,-170.09095132884516,-388.79745145563777,-8405.469600790855,-152595.8092168014,-67884.1380039227,-61729.79976255489,-45560.36849020822,-268392.5637463091,1
1854,Raymond,Hall,Holy See (Vatican City State),33,Female,34583,28,20,9,-30.147661279525767,0.7609969403574723,-811.3216465847145,-4699.244228679256,-2325.826385399013,-2041.2938268649864,-4862.413277325264,-45572.28130442773,0
6783,Steven,Norris,Reunion,19,Male,123346,31,34,19,-29.880885661451206,-53.42503212284106,-353.6114016677776,-6160.4836197279155,-3384.767185689678,-3031.3385868550067,-4539.068233841957,-44498.140309853756,1
5064,Kathy,Walters,Latvia,72,Female,59979,57,22,36,-40.503544049345294,13.910480360397212,-881.1000237598573,-2666.4667906408913,-2239.509505323787,-1936.0704110159818,-4891.057731514782,-47175.24955996036,1
1477,Jennifer,Garrison,Tokelau,36,Female,33692,25,15,11,-29.680857694474465,-14.933667894422914,-646.2097250169963,-5238.639656810504,-2643.792935858596,-2338.397123815756,-4761.882950055908,-45168.16725865325,1
7767,Colleen,Stafford,Jordan,63,Female,88343,7,27,39,-78.60046608245358,-1.456787952838578,-759.2040444906595,-6119.948833439762,-2401.1926330109204,-2127.7767530249075,-4837.799267283612,-44527.07661976668,0
9904,Alan,Sanders,Hungary,59,Female,105919,71,3,11,-131.1069610346939,-252.69962269684927,-2928.040325916205,-38574.10142877777,-4302.991800122019,-4234.647860598131,-4282.178221871014,-37480.1587366341,1
9002,Stephanie,Jones,Netherlands Antilles,67,Male,115914,57,28,31,-17.031572204049798,-36.46592241186181,-649.0439782006247,-9179.107341550432,-2586.3528576235653,-2332.786051864692,-4778.382876974705,-42486.26149040804,0
4127,Benjamin,Lamb,Morocco,72,Male,65367,53,19,5,-68.38925554334828,15.32552054984162,-886.1290837426279,-3423.429728641213,-2220.404075992568,-1928.97032603945,-4896.87336036154,-46563.55587587536,0
5627,Jared,Hicks,Monaco,68,Female,65180,73,39,34,-121.98466030708548,-201.07052932918162,-1795.4017730304954,-28175.093718124204,-1669.036431341251,-1676.0983213825148,-5069.703547990677,-36227.247500874626,0
4687,Robert,Mills,Saint Barthelemy,43,Female,66601,30,35,11,-72.07657126069839,-48.78787228296686,-290.11146936143894,-5969.771371233657,-3580.725537450943,-3209.819811706634,-4482.919075349026,-44634.61435741553,0
7559,Justin,Simon,Micronesia,18,Male,54528,41,1,34,-166.9748408916309,-459.78691431523436,-11113.470237533511,-219527.11969843222,-131538.3607681835,-118023.02631498229,-200826.12179309488,-589352.1375592536,0
3328,Jacqueline,Mathews,North Macedonia,51,Female,73249,61,35,32,-67.93298127378166,-45.88016810785949,-279.7233130582416,-5192.946700587931,-3624.038962034327,-3239.9607976200773,-4470.831305921252,-45202.033090104545,0
1416,Mark,Wilson,Fiji,35,Female,44753,66,12,12,-39.72376850349984,-20.424020769684855,-497.2066326527643,-3808.6489382113814,-3019.6183936097614,-2664.648649028663,-4647.50771195766,-46258.98130114889,0
6661,Anthony,Hodges,Saint Barthelemy,77,Male,127727,44,26,4,-82.39554237598304,-2.79504790021889,-787.4764840814066,-7235.461931991449,-2334.008727958675,-2080.054617689694,-4858.7641004178295,-43749.71208029459,0
5010,Nicholas,Murray,Czech Republic,23,Male,30633,19,21,18,17.094447292931545,-127.71165483585622,-1372.6421304202413,-27330.041412740662,-1551.5537789219952,-1538.2324417003026,-5110.62125001727,-36270.885640880806,1
4745,Tracie,Lopez,Angola,43,Female,21064,41,27,26,7.440245389041515,-101.54327526880584,-1009.3794934620291,-20963.748713028723,-1859.41630419103,-1774.5102148330584,-5008.89230751335,-37302.39643303567,0
1177,Raymond,Mueller,Heard Island and McDonald Islands,34,Male,146128,79,27,7,-55.17270399954572,11.025646200898903,-790.6951795172877,-2214.116966920478,-2399.0242538782945,-2074.661096227478,-4840.151058622592,-47549.159194389795,0
1620,Morgan,Williams,China,66,Male,21465,40,27,14,-6.080696805668012,-59.254484312580985,-737.5502839883923,-13770.328728144767,-2352.578495260234,-2165.791332400912,-4850.624873766152,-39961.08476854896,0
9562,Susan,Reid,Saint Helena,56,Female,125349,59,1,34,-166.9748408916309,-459.78691431523436,-11113.470237533511,-219527.11969843222,-131538.3607681835,-118023.02631498229,-200826.12179309488,-589352.1375592536,0
9447,Debra,Perez,Taiwan,49,Female,57061,10,3,21,-95.05467256599155,-143.2661035837385,-592.9886254259844,-12851.887508559197,-2671.2591171369636,-2448.7096666203897,-4750.897595992734,-40414.584377976,0
9562,Susan,Reid,Saint Helena,56,Female,125349,26,17,25,11.096845233487679,-112.27815200290314,-1133.6653761402827,-23222.73920478763,-1712.3865423517934,-1656.7682162186384,-5057.3564648160245,-36794.345970275564,1
5158,Jennifer,Wright,Saint Lucia,66,Female,123505,62,32,20,-13.632797707276321,-68.16317555120344,-543.7201311948918,-10854.890669848965,-2811.0960591589164,-2556.9783388790265,-4708.469000392055,-41489.78185666839,1
2494,Cindy,Crane,Morocco,71,Female,133980,61,29,23,4.2208354909181764,-99.70163918334575,-917.1605672482949,-19101.853349318717,-1997.7493277294266,-1886.6795387406305,-4963.767798992747,-37838.59309887099,0
3084,Shawn,Hebert,Saudi Arabia,32,Male,21888,24,33,20,-20.708190084023226,-60.68102905757132,-447.1848506156922,-8489.5803799089,-3089.0263072502166,-2786.6277284629223,-4625.29468802987,-42921.231827546246,0
6521,Carrie,Garcia,Solomon Islands,28,Male,109302,7,3,36,-157.15516161189623,-375.58410945901363,-7295.371384975209,-114496.27639738136,-47563.509787598305,-44010.25560487306,-20119.16102934642,-146953.75927321677,0
8052,Corey,Perez,Mauritania,42,Male,59359,38,22,22,21.79425880546018,-147.06887325869,-1634.7815603496801,-30963.859542648945,-1559.060205316402,-1571.4146368680958,-5107.040863276372,-36238.379792462205,1
7619,Misty,Clements,New Caledonia,23,Female,116080,71,15,8,-52.579152096976856,4.817854551145739,-713.7461200408161,-2352.209594819058,-2543.867980022679,-2208.636499108554,-4794.285207731329,-47434.34384930404,1
7308,Eric,Mccarty,Bahamas,58,Male,45572,56,33,15,-34.087177448416085,-39.18722323139336,-394.06014316333835,-5093.598907634635,-3281.7589903755725,-2922.855742528962,-4569.3559799429495,-45275.93986933716,1
3595,Jennifer,Harris,Taiwan,42,Female,88386,74,20,38,-60.36357394908045,20.071022446469993,-919.5247164453049,-2263.954767517478,-2187.2349745001716,-1883.3059812917886,-4908.152052045363,-47507.66104816216,1
1572,James,Rogers,Malta,54,Male,127684,16,7,12,-80.33277599577933,-70.79829693108537,-272.07953932920395,-8232.041516644984,-3608.050304449004,-3262.3637969538913,-4474.660534744762,-43087.420498324915,1
6406,Bonnie,Boyd,Gambia,69,Female,134103,74,1,8,-180.1600718309794,-543.0162934421819,-15984.903755073077,-423406.6324593573,-312597.497341229,-266977.7895893293,-1229774.8080389882,-2412281.5707637905,0
6548,Evelyn,Nguyen,Belarus,36,Male,66112,73,37,6,-132.11451751687494,-215.95001878959343,-2335.974662274273,-37393.10320939423,-2495.559976174981,-2499.4651332291214,-4799.540967980327,-37171.24795996536,0
1193,Misty,Chavez,Saudi Arabia,47,Female,135275,19,21,35,-32.21899581528265,4.504207593367326,-833.2349939982985,-4179.6394380563215,-2295.4295087646133,-2006.948159869059,-4872.378244385458,-45969.98535054566,0
3504,Joyce,Franklin,Kyrgyz Republic,67,Male,106356,44,5,15,-85.7387685006621,-100.9818079522641,-304.91226919761056,-9938.431099995889,-3484.403514448267,-3167.37846498976,-4509.478446476336,-42024.07080334501,0
1305,Colton,Long,Kazakhstan,27,Male,88440,45,16,4,-87.62758798452813,-15.521527294041658,-723.4054062689991,-9286.958281375151,-2430.0949375713417,-2191.1233895107953,-4827.45830739096,-42419.544805423095,1
9437,Michelle,Davidson,French Guiana,48,Male,69687,73,30,17,-7.6327853038091895,-69.80334691341707,-662.5566510631463,-13206.90889551035,-2511.865203933036,-2306.0750424159164,-4800.453762345976,-40236.22390825449,1
1016,Sean,Johnson,Canada,51,Male,66843,62,36,39,-136.33226943505275,-222.89699214123,-2594.7639480548896,-41947.64471673122,-3177.9321520653266,-3150.6962936413474,-4592.848097971291,-38597.90715257735,1
2278,Cameron,Savage,Venezuela,69,Male,69035,36,28,17,1.892766531144602,-87.19726871130244,-857.4346526217255,-17827.65064047076,-2100.703825535389,-1970.6016398683673,-4930.499676836029,-38266.71490433835,1
9386,Lynn,Morgan,Guinea-Bissau,68,Male,86985,16,39,20,-77.03624310012448,-97.67897461529611,-199.72119848611197,-7569.135970392951,-3853.2411589603253,-3481.2002412782595,-4406.295022054852,-43524.554343969605,1
3375,Sarah,Torres,Nicaragua,77,Female,51716,12,10,3,-133.8331885164445,-187.3528418495374,-2023.9905561730911,-38279.67773385047,-1916.2987956067846,-1935.6614721270894,-4986.227361615602,-37399.19327577834,1
2703,Brooke,Williams,Andorra,48,Male,138256,17,4,13,-106.85324915579345,-158.24033832862725,-941.6268568334815,-18312.633390303552,-1968.69686211188,-1854.8484589948982,-4973.495561069547,-38097.907539367516,0
5413,Aaron,Reed,Antigua and Barbuda,20,Female,96493,43,37,29,-70.57117564066785,-68.27688459815194,-190.58299026809314,-6063.081218745111,-3903.9754200723582,-3509.742504542431,-4392.619819478976,-44567.69390873148,1
5954,Anita,Torres,Oman,22,Female,38423,32,29,36,-57.65466025679365,1.9855319306445551,-678.2976472969904,-2624.4821339500418,-2612.705614571288,-2275.3106333433357,-4772.609377774264,-47209.68176013358,0
7672,Sara,Dean,French Guiana,25,Female,37402,78,33,3,-129.3980805543922,-166.6791058815716,-1661.2725646860495,-34069.533992089775,-1565.6633351053883,-1584.2735997159855,-5104.534086192056,-36531.00740880306,1
2956,Cody,Hickman,Pitcairn Islands,71,Male,91505,15,28,2,-112.59870548136715,-76.65984668465398,-864.825434600546,-22096.781095544487,-2057.4058114526047,-1959.77245072209,-4943.615731462996,-37028.03986565347,0
1276,David,Chang,Saint Martin,20,Female,71607,61,30,3,-110.15414610352579,-80.03212905022657,-794.8200236071107,-20667.56361881411,-2186.3301668486215,-2068.140916376629,-4902.129174414164,-37380.586826502506,1
4060,Anne,Woodard,Brunei Darussalam,77,Female,67716,55,25,37,-52.9865369962333,16.9177813101266,-871.4870134536006,-1980.044471345588,-2265.136933306139,-1949.8304139869174,-4883.122978836531,-47745.10677097028,1
6983,Robert,Abbott,South Georgia and the South Sandwich Islands,30,Male,25405,55,25,2,-103.26598442737213,-40.48740989625482,-803.7546171790609,-16523.6729918507,-2203.2870678223803,-2053.5909951092412,-4897.6540449122695,-38756.3051095597,1
6284,Jessica,Oconnell,Vanuatu,75,Female,95811,45,38,28,-76.81027321331156,-85.3081124757798,-203.582337788458,-7490.95271186241,-3841.263196573456,-3469.1924691709532,-4409.61633491455,-43576.99782328933,1
7726,Joseph,Dudley,Seychelles,20,Female,129694,73,12,33,-48.59221775246647,-14.229119077670891,-510.21309802192263,-3012.8904763405935,-2997.9436509733787,-2633.9562895243566,-4654.306277472453,-46893.11362924744,1
2370,Robert,Hansen,Egypt,41,Male,119401,10,3,37,-166.25216154291206,-427.1603600009126,-9680.366189254344,-178189.68508410532,-94812.06782146978,-85911.97639596256,-97689.04976203952,-374928.0162072545,1
4078,Kimberly,Perez,Germany,69,Male,91419,79,24,3,-89.50646131616153,-9.124871079061585,-817.4185443281083,-9808.359594299434,-2248.8422442624565,-2031.7000346967402,-4885.095575911648,-42102.01484345923,0
7582,Kenneth,Caldwell,Congo,71,Male,58963,46,34,36,-89.72788434157097,-62.34953125646696,-429.7794436198921,-11032.189342729494,-3106.4943380299455,-2830.539011563485,-4619.432332219061,-41389.37732906763,1
8825,Nicholas,Carson,Grenada,50,Female,35676,43,38,21,-65.17943063973381,-76.52248149721969,-136.53136129581105,-5360.768779204261,-4100.765942519571,-3682.9314737071218,-4339.2609277644515,-45077.87586172919,1
2887,Edward,Watson,Pitcairn Islands,33,Female,91814,20,9,29,-48.21903999627422,-38.53821235220478,-304.84799486582443,-3768.6681273747963,-3565.814193859437,-3167.470988207674,-4487.713417722465,-46290.36735451361,1
7896,Stephanie,Moss,Mali,52,Male,80595,12,3,16,-105.33555535041218,-167.2958051402369,-981.1853331986135,-17341.437776534895,-1923.0395199923175,-1806.5317795430037,-4988.778213424972,-38443.18645937927,1
5825,Denise,Hudson,Jersey,63,Female,60281,21,15,23,6.146437476035027,-102.82973137799742,-973.2699652628314,-20196.908177019155,-1910.9981215926093,-1815.913832523487,-4992.021796745292,-37510.37989108995,0
7559,Justin,Simon,Micronesia,18,Male,54528,77,17,19,11.771825128066236,-114.7825213409156,-1160.0537259553023,-23656.88426392734,-1686.9662906257352,-1636.7090869428378,-5065.78214114609,-36714.60442598906,0
8042,Nathan,Young,Bermuda,40,Female,103032,45,14,20,0.7364323498338621,-90.26270308484575,-824.5852068938063,-17228.246720144394,-2160.780430530338,-2020.5387283909326,-4911.185361946787,-38485.301234702274,1
7210,Ann,Newman,Monaco,72,Female,86946,64,35,29,-51.7951579686341,-43.42148400483373,-262.9839087281712,-3861.27038991526,-3696.1544294683035,-3289.092428351547,-4450.826858756365,-46217.716813067214,1
2239,Gregory,Wade,Costa Rica,70,Male,71692,34,23,36,-40.971460828177925,13.723511499251899,-875.3936282011769,-2621.3063326843967,-2249.187486984234,-1944.2174115426467,-4887.957983694112,-47212.29756835418,1
9815,Karen,Harmon,Taiwan,76,Female,42071,75,35,5,-123.44974830965305,-162.0948056274356,-1428.1493437926927,-29225.184737035528,-1533.6177956032438,-1531.0130555030464,-5116.365349038766,-36203.492637872405,1
4078,Kimberly,Perez,Germany,69,Male,91419,48,8,28,-52.86155645146124,-46.38613379403485,-242.95902797991505,-3948.097937436739,-3759.521672448388,-3348.8088673013162,-4433.062760186047,-46149.836511642265,1
5183,Christina,Bray,Isle of Man,21,Female,105357,31,11,22,-16.667995573614984,-63.79123964044912,-503.0879013374402,-9767.018646761777,-2925.8713455527495,-2650.814925458444,-4673.894621600106,-42126.87228462362,1
1325,Courtney,Kane,Sierra Leone,47,Female,73339,42,5,39,-162.79319799830958,-381.5659318497055,-7774.920605091115,-130309.34279238232,-55836.54603217558,-51284.309872564736,-29121.328032264202,-191961.51445110026,1
7861,William,Klein,Vanuatu,22,Male,42166,23,30,12,-30.306086408118684,-23.025129589561,-562.7141599338977,-5337.868425864761,-2834.4204915702803,-2514.4329334656277,-4703.087370229332,-45094.792375483696,0
2931,Autumn,Allen,Gambia,38,Female,83796,52,28,32,-23.030467555093413,-24.434364369157205,-647.0992156633322,-7094.118253185765,-2616.8560650834957,-2336.6444750348583,-4769.5868821215845,-43846.09571600096,1
9106,Jennifer,Ritter,Bouvet Island (Bouvetoya),32,Female,45409,47,24,30,-0.530164816590112,-67.13067489610737,-839.8872208750747,-16473.695083671177,-2141.368661670194,-1996.932454800127,-4917.667355024983,-38776.107190663286,1
1192,Ricky,Flores,Guam,44,Male,112107,16,36,35,-98.70502787900043,-99.636397837127,-523.2611439553814,-14862.974019943627,-2819.920046875317,-2603.7698952729047,-4704.742198611086,-39455.18699810252,1
1393,Michael,Alvarez,Denmark,80,Female,36388,27,32,26,-18.025503097821545,-58.3530860858296,-502.21083248601036,-9257.037669758152,-2934.2338335791064,-2652.878937120386,-4671.51259895596,-42438.00761518754,1
3375,Sarah,Torres,Nicaragua,77,Female,51716,18,33,39,-111.14160694606352,-104.15283971522707,-809.8016919222312,-21265.8278745886,-2155.5813257498053,-2043.9273786679476,-4911.928534449355,-37225.40152511308,1
2045,Jill,Gaines,Grenada,36,Female,129723,15,35,3,-145.53110798726027,-254.73256519201433,-3517.788556471692,-55349.00141091367,-7100.625988927429,-6829.468755851423,-3671.182302856105,-46479.35168726227,1
3553,Jimmy,Marshall,Slovenia,78,Male,108808,32,21,23,21.17912091740774,-144.57144363226493,-1597.489691179664,-30461.515243716083,-1546.5306061973802,-1556.2761969333826,-5111.44287329301,-36218.79288359787,0
6086,Olivia,Hart,Andorra,74,Female,41700,73,20,7,-47.27205362917732,17.777323780556998,-897.6786714895281,-2037.5457195672836,-2223.3898242313057,-1912.846404711366,-4896.561507759281,-47696.81745844151,0
2601,Sandra,Rodgers,New Zealand,31,Male,92993,36,15,4,-91.78490412423547,-27.31869619689417,-681.3896374198912,-11115.13486607387,-2494.5101911949027,-2269.502998858253,-4806.531609284211,-41342.75232056761,1
2715,Michelle,Anderson,Guinea,65,Male,85502,74,37,38,-135.71441028796062,-230.94029296893538,-2701.8385713832186,-41757.73344682003,-3508.808082488971,-3468.8382981246777,-4497.563276369285,-38525.72319372617,1
3090,John,Swanson,Lithuania,54,Male,112279,5,15,12,-23.287334725629233,-25.521526355794787,-633.8382321016713,-7051.417152845455,-2646.648207723627,-2363.4151716307742,-4760.3347325314535,-43875.33561277158,0
8867,Timothy,Lynn,Burkina Faso,18,Female,100322,42,19,19,16.782719608523802,-128.86324117125025,-1366.873267813189,-27098.6417507073,-1554.1189495315837,-1539.4216810602309,-5109.794127353191,-36286.64724679523,0
6284,Jessica,Oconnell,Vanuatu,75,Female,95811,56,1,22,-121.01217515087387,-243.296848301425,-2423.6827202426734,-28574.242406636924,-2718.4309880931523,-2701.5160644987454,-4730.78083507347,-36214.21458381592,1
8658,Michael,Parsons,Uzbekistan,35,Female,147642,63,19,24,17.76928865302778,-132.83592183822765,-1417.2522691348593,-27820.699230378705,-1540.0983119070816,-1531.8218556818842,-5114.35998543899,-36242.88842005511,1
3378,Kevin,Carter,United States of America,21,Female,105087,66,32,29,-28.586738159019145,-39.045057555649265,-456.4098083817429,-6109.399589414787,-3094.9543704955113,-2763.6427544910775,-4624.222366285001,-44534.59427928362,1
4902,Jamie,Wilson,Anguilla,48,Male,32474,60,21,25,18.47564395523711,-133.31149798485242,-1443.4295780463465,-28352.083824152134,-1534.9808668427456,-1530.3635665071024,-5115.975762059286,-36220.88092495876,0
7620,Daniel,Stephens,Tajikistan,22,Male,23868,21,36,22,-44.8846040392164,-56.64936913709927,-211.98672338324178,-4343.863070116051,-3855.873373240539,-3443.139219028408,-4406.220541648552,-45843.361761753375,0
5317,Sandra,Bruce,Andorra,51,Male,63066,17,28,22,9.07554473559301,-111.53203303541645,-1071.0253094034574,-21940.739768590112,-1782.0317567523746,-1711.3111757730935,-5034.374382200345,-37063.49652393244,1
3332,Curtis,Howard,Cyprus,49,Female,33288,56,17,21,14.02531549385116,-123.32237842265093,-1255.8699880289812,-25151.340410005098,-1611.2312044948435,-1578.4220856951363,-5090.928083062943,-36484.23126602998,1
5413,Aaron,Reed,Antigua and Barbuda,20,Female,96493,75,32,1,-146.88253151923018,-235.683827223265,-3223.559253944874,-55025.862431377136,-5626.541736085039,-5426.730107936669,-3964.475193795748,-46224.63758352114,0
4060,Anne,Woodard,Brunei Darussalam,77,Female,67716,18,10,24,-25.593284642461217,-54.46688933916073,-403.2344201084637,-7109.905726932501,-3228.4644761150435,-2898.8510108203864,-4584.418320572513,-43835.28546483394,1
5183,Christina,Bray,Isle of Man,21,Female,105357,63,11,2,-138.34224579057513,-198.61507957558823,-2326.3611661743694,-43036.81697695758,-2483.2952701492063,-2478.468557270778,-4803.641708975891,-39033.19580717466,1
6538,Tyler,Little,Moldova,76,Female,106451,60,20,33,-17.976678873973366,-20.99145075038894,-759.524448473888,-8529.242679263854,-2369.3781615846724,-2127.26178887429,-4846.999255358576,-42895.8328930211,0
2854,Patrick,Allen,Netherlands Antilles,26,Female,75708,22,22,17,14.611480601011772,-117.78484764552175,-1257.678233009328,-25573.95320737555,-1608.1015377685378,-1577.5438365541431,-5091.9109851491085,-36431.486570127665,0
2871,Laura,Mcdaniel,Bouvet Island (Bouvetoya),22,Female,51600,36,16,38,-70.38536290999559,4.986531501227834,-764.5383780416153,-4081.344659855853,-2419.565056116306,-2118.583511890558,-4832.800984245536,-46046.14662214329,1
8499,Tracy,Sexton,Saint Vincent and the Grenadines,28,Male,119761,30,2,26,-113.0113470984279,-202.77843891022096,-1561.5741200179498,-21644.084483315142,-1577.4820804791816,-1544.914167363442,-5102.476443426131,-37132.95249938138,0
2278,Cameron,Savage,Venezuela,69,Male,69035,61,22,12,-8.061820503297724,-43.68305317593851,-777.5969528973021,-12699.504964917023,-2287.7275766816833,-2096.587945003905,-4871.6478725749475,-40492.33439650042,0
7364,Lisa,Gordon,Macao,37,Female,51107,77,37,32,-86.70899894581541,-87.15103272110028,-321.0582843742153,-10238.831187937498,-3431.3326097230365,-3121.643472669337,-4524.6440714213095,-41846.10319386337,0
4984,Heather,Hart,Holy See (Vatican City State),40,Male,104974,24,37,37,-125.9977894409503,-192.08935622061534,-1810.3420422783345,-31347.256507324055,-1672.4912910442015,-1689.1073299395403,-5068.171622341062,-36258.52471605761,0
6315,Kelli,Munoz,Bermuda,79,Male,129900,13,2,2,-229.27864339104678,-921.4359059959046,-48991.15951255998,-3759429.9955029245,-6062452.896734071,-3979865.0327851768,-437062064.1446776,-214507107.98722255,0
7167,Joseph,Payne,New Caledonia,53,Male,46678,39,25,38,-62.7031578432436,16.500330504860653,-876.0203228001617,-2598.6165824439795,-2248.536466709993,-1943.3182266007198,-4888.178499296642,-47230.93511680569,1
1864,Beth,Thompson,United States Virgin Islands,80,Male,143672,13,29,22,4.643142598011824,-101.10831465505574,-929.6822374061378,-19337.26405910108,-1977.691281388231,-1870.2088490877861,-4970.286460003394,-37764.9372145709,1
5092,Michael,Smith,Kenya,26,Female,23445,55,16,19,8.275256548150306,-105.79860852051537,-1038.0552622649823,-21461.928113455404,-1821.8271306618383,-1743.9375651032028,-5021.245458807665,-37176.9269649238,1
2172,Gregory,Salas,Chile,33,Male,72715,71,3,24,-96.32159388727248,-145.91795988224902,-632.4352242612631,-13340.98889735224,-2576.3280811870522,-2366.3595791549583,-4780.249000068434,-40169.86401342557,0
3528,Edward,Terrell,Algeria,25,Male,149810,25,1,23,-121.43448225796752,-244.765014857233,-2463.2808328247884,-29007.840536088803,-2818.081234821996,-2799.011337013899,-4700.323920523442,-36205.60895104867,0
9880,Kelsey,Campbell,Cote d'Ivoire,27,Male,101391,68,4,7,-150.79097521281483,-329.07932291407656,-5537.941224326414,-80102.73046388397,-23716.795145835134,-22280.997450279978,-4740.835223651797,-75495.63266062894,1
7726,Joseph,Dudley,Seychelles,20,Female,129694,5,25,29,2.440076804049152,-78.5062507763807,-885.5028626230282,-18091.263372363588,-2053.7700490265993,-1930.0550579007013,-4945.70955510356,-38174.06562006117,1
1932,Michael,Mitchell,Senegal,61,Male,114041,34,30,32,-32.55601939004721,-19.90216886776781,-566.1411950476142,-4823.375706919886,-2833.355585423267,-2506.8583279610943,-4703.594657133697,-45478.48321494079,1
7861,William,Klein,Vanuatu,22,Male,42166,41,24,8,-38.95021899210204,10.531036419866478,-847.6603188983202,-2945.577078016714,-2289.2915024903727,-1984.974364564292,-4874.9027952964825,-46947.66047465922,1
6190,Cathy,Zuniga,Greece,80,Female,149231,78,17,21,14.02531549385116,-123.32237842265093,-1255.8699880289812,-25151.340410005098,-1611.2312044948435,-1578.4220856951363,-5090.928083062943,-36484.23126602998,1
6591,Karen,Davis,Puerto Rico,30,Male,84484,78,1,7,-189.03207846380235,-604.3201030820832,-20117.22802372605,-653612.4178787592,-544757.1818603489,-443699.6052855825,-3761183.0502640954,-6000506.9132460905,1
